name,datetime,tempmax,tempmin,temp,precip,precipprob,precipcover,preciptype,snow,snowdepth,description,stations,source
Circuit Zandvoort,2018-01-06,7,3.7,5.4,0.021,100,8.33,rain,0,0,Partly cloudy throughout the day with rain in the morning and afternoon.,"D1463,E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-07,3.7,-0.3,1.6,0,0,0,,0,0,Partly cloudy throughout the day.,"D1463,E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-08,3.1,-0.7,0.9,0,0,0,,0,0,Partly cloudy throughout the day.,"E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-09,5.6,0.2,2.4,0,0,0,,0,0,Partly cloudy throughout the day.,"E5029,E5795,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-10,7.5,5.7,6.9,0.556,100,41.67,rain,0,0,Cloudy skies throughout the day with rain.,"D3248,E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-11,6.6,4.7,5.9,0,0,0,,0,0,Partly cloudy throughout the day.,"E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-12,6,3.9,5.1,0.005,100,4.17,rain,0,0,Partly cloudy throughout the day with afternoon rain.,"E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-13,5.7,3.1,4.4,0,0,0,,0,0,Partly cloudy throughout the day.,"E5029,06348099999,06249099999,06240099999,C0449,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-14,4.5,1.8,2.9,0,0,0,,0,0,Partly cloudy throughout the day.,"E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999,E0997",obs
Circuit Zandvoort,2018-01-15,7.8,1.9,5.2,14.409,100,50,rain,0,0,Cloudy skies throughout the day with rain.,"E5029,C7674,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999,E0997",obs
Circuit Zandvoort,2018-01-16,7,4.2,6,2.174,100,50,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999,E0997",obs
Circuit Zandvoort,2018-01-17,6.1,3.6,5,1.03,100,50,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-18,9.2,3.2,5.3,7.926,100,62.5,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-19,6.1,3.3,4.5,3.182,100,41.67,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-20,4.3,2.6,3.4,3.202,100,37.5,rain,0,0,Becoming cloudy in the afternoon with rain.,"E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-21,6.5,2.8,4.1,1.547,100,33.33,rain,0,0,Partly cloudy throughout the day with rain.,"E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-22,7.8,2.4,5.9,1.168,100,33.33,rain,0,0,Clearing in the afternoon with rain clearing later.,"E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999,E0997",obs
Circuit Zandvoort,2018-01-23,9.6,5.5,7.7,1.182,100,41.67,rain,0,0,Partly cloudy throughout the day with rain.,"E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-24,13.5,6.8,10.5,6.588,100,45.83,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-25,8.8,6.6,7.6,2.111,100,20.83,rain,0,0,Clearing in the afternoon with rain.,"AU065,E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-26,7.2,3.9,5.7,0.249,100,4.17,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"E5029,06348099999,E9178,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-27,7.1,2.7,5.5,0.419,100,25,rain,0,0,Partly cloudy throughout the day with late afternoon rain.,"E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-28,9.6,7.4,8.7,0.229,100,16.67,rain,0,0,Partly cloudy throughout the day with early morning rain.,"E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-29,9.6,5.9,8.6,3.076,100,20.83,rain,0,0,Partly cloudy throughout the day with rain.,"E5029,06348099999,E9178,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-30,7.1,3.9,5.2,0,0,0,,0,0,Partly cloudy throughout the day.,"E5029,06348099999,06249099999,06240099999,06330099999,E3206,06257099999,06344099999",obs
Circuit Zandvoort,2018-01-31,8.9,4.3,6.5,3.72,100,79.17,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"D3248,D1463,E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-02-01,6.1,3.6,4.8,2.884,100,66.67,rain,0,0,Partly cloudy throughout the day with a chance of rain throughout the day.,"D1463,E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-02-02,6.3,0.1,4.7,3.702,100,83.33,"rain,snow",0,0,Partly cloudy throughout the day with a chance of rain or snow throughout the day.,"D1463,E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999",obs
Circuit Zandvoort,2018-02-03,4.5,-0.6,2.7,1.565,100,37.5,"rain,snow",0,0,Partly cloudy throughout the day with a chance of rain or snow throughout the day.,"D1463,E5029,06348099999,06249099999,06240099999,06330099999,06257099999,06344099999,E0997",obs
Circuit Zandvoort,2018-02-04,4,0.2,2,0.165,100,12.5,rain,0,0,Partly cloudy throughout the day with rain in the morning and afternoon.,"E5029,06348099999,06249099999,06240099999,06330099999,E3206,06257099999,06344099999,E0997",obs
